ID_Pedido;Fecha;Producto;Categoria;Cantidad;Precio_Unitario;Costo_Envio;Ciudad;Metodo_Pago;Satisfaccion
4895;31/05/2025;Cámara;Fotografía;1;897.48;15.04;Bilbao;PayPal;2
4896;31/08/2025;Tablet;Electrónica;5;253.71;36.24;Valencia;Tarjeta Credito;5
4897;13/11/2025;Teclado;Accesorios;4;368.53;27.53;Málaga;Tarjeta Credito;2
4898;04/08/2025;Smartphone;Electrónica;5;854.61;21.64;Madrid;Efectivo;4
4899;19/08/2025;Tablet;Electrónica;2;1196.26;20.29;Valencia;Tarjeta Credito;3
4900;22/04/2025;Teclado;Accesorios;4;1043.01;41.8;Barcelona;PayPal;2
4901;29/05/2025;Tablet;Electrónica;2;58.03;15.27;Valencia;Efectivo;3
4902;27/01/2025;Smartphone;Electrónica;1;583.99;47.05;Málaga;PayPal;3
4903;22/07/2025;Teclado;Accesorios;3;743.39;6.72;Barcelona;Tarjeta Credito;3
4904;19/07/2025;Smartphone;Electrónica;1;43.11;40.49;Málaga;Efectivo;4
4905;23/02/2025;Tablet;Electrónica;3;682.74;18.14;Sevilla;Efectivo;3
4906;12/02/2025;Reloj Inteligente;Gadgets;3;114.53;47.91;Málaga;Efectivo;3
4907;19/06/2025;Cámara;Fotografía;5;889.65;22.98;Valencia;Efectivo;1
4908;03/06/2025;Cámara;Fotografía;5;419.25;24.76;Málaga;Transferencia;2
4909;09/04/2025;Teclado;Accesorios;2;1160.11;5.48;Sevilla;Transferencia;5
4910;24/01/2025;Monitor;Hardware;4;1118.59;17.17;Málaga;Transferencia;3
4911;13/10/2025;Reloj Inteligente;Gadgets;4;562.55;7.96;Málaga;Transferencia;4
4912;13/12/2025;Cámara;Fotografía;4;885.32;16.5;Bilbao;PayPal;4
4913;29/09/2025;Tablet;Electrónica;2;969.85;36.13;Sevilla;Tarjeta Credito;5
4914;30/11/2025;Tablet;Electrónica;1;1033.99;12.73;Málaga;Transferencia;3
4915;05/06/2025;Auriculares;Accesorios;5;217.02;10.62;Madrid;Transferencia;1
4916;03/09/2025;Laptop;Electrónica;3;823.19;18.31;Madrid;Efectivo;3
4917;18/09/2025;Auriculares;Accesorios;5;87.38;19.35;Bilbao;Efectivo;5
4918;24/05/2025;Monitor;Hardware;4;71.98;38.69;Sevilla;Transferencia;5
4919;30/09/2025;Auriculares;Accesorios;4;63.92;36.96;Madrid;PayPal;2
4920;20/09/2025;Auriculares;Accesorios;5;268.18;15.09;Valencia;Tarjeta Credito;2
4921;13/08/2025;Laptop;Electrónica;5;354.17;47.19;Valencia;Transferencia;2
4922;22/05/2025;Reloj Inteligente;Gadgets;3;1086.37;36.97;Valencia;Transferencia;4
4923;24/01/2025;Teclado;Accesorios;5;865.73;5.73;Sevilla;Transferencia;2
4924;16/05/2025;Reloj Inteligente;Gadgets;1;1082.21;33.62;Valencia;Efectivo;4
4925;11/08/2025;Tablet;Electrónica;2;27.92;43.78;Madrid;Efectivo;3
4926;06/04/2025;Teclado;Accesorios;4;939.13;22.31;Madrid;Efectivo;2
4927;04/03/2025;Reloj Inteligente;Gadgets;5;411.79;47.6;Barcelona;Tarjeta Credito;1
4928;26/07/2025;Cámara;Fotografía;2;413.08;10.34;Bilbao;Efectivo;5
4929;07/03/2025;Teclado;Accesorios;5;747.03;48.37;Barcelona;Tarjeta Credito;5
4930;22/07/2025;Smartphone;Electrónica;2;1096.84;49.12;Sevilla;Efectivo;2
4931;16/04/2025;Smartphone;Electrónica;5;832.67;31.16;Málaga;PayPal;1
4932;07/10/2025;Cámara;Fotografía;4;351.7;9.27;Sevilla;Transferencia;4
4933;24/08/2025;Laptop;Electrónica;2;1041.04;8.33;Sevilla;Tarjeta Credito;4
4934;28/06/2025;Monitor;Hardware;2;42.23;47.62;Madrid;Efectivo;2
4935;28/12/2025;Cámara;Fotografía;5;916.77;33.02;Madrid;Transferencia;5
4936;21/08/2025;Laptop;Electrónica;5;938.86;16.79;Bilbao;PayPal;5
4937;08/10/2025;Laptop;Electrónica;4;461.36;46.74;Bilbao;Tarjeta Credito;3
4938;09/05/2025;Smartphone;Electrónica;3;924.73;12.36;Madrid;Efectivo;1
4939;15/07/2025;Auriculares;Accesorios;2;631.82;13.51;Madrid;Efectivo;3
4940;14/02/2025;Teclado;Accesorios;2;90.32;28.53;Sevilla;Tarjeta Credito;3
4941;21/02/2025;Monitor;Hardware;5;565.64;23.25;Sevilla;Tarjeta Credito;3
4942;19/08/2025;Monitor;Hardware;2;452.9;29.31;Barcelona;Efectivo;1
4943;15/03/2025;Teclado;Accesorios;5;474.04;37.94;Bilbao;Efectivo;5
4944;05/07/2025;Laptop;Electrónica;4;153.35;35.44;Málaga;PayPal;5
4945;30/05/2025;Auriculares;Accesorios;4;233.64;46.61;Valencia;PayPal;4
4946;20/02/2025;Cámara;Fotografía;4;123.4;37.45;Málaga;Efectivo;2
4947;12/11/2025;Auriculares;Accesorios;2;846.51;18.82;Madrid;Efectivo;5
4948;22/11/2025;Monitor;Hardware;4;164.53;21.79;Málaga;Efectivo;1
4949;28/03/2025;Teclado;Accesorios;4;999.55;21.1;Bilbao;PayPal;1
4950;29/04/2025;Laptop;Electrónica;3;1177.14;49.35;Sevilla;Tarjeta Credito;4
4951;11/04/2025;Teclado;Accesorios;3;523.76;44.17;Málaga;Efectivo;3
4952;12/05/2025;Monitor;Hardware;2;374.57;29.13;Barcelona;PayPal;5
4953;25/11/2025;Tablet;Electrónica;2;1137.09;21.13;Sevilla;Efectivo;5
4954;11/09/2025;Monitor;Hardware;3;504.7;48.52;Valencia;Efectivo;2
4955;23/06/2025;Tablet;Electrónica;3;899.79;19.3;Barcelona;Tarjeta Credito;2
4956;10/03/2025;Laptop;Electrónica;2;296.58;30.77;Madrid;Efectivo;3
4957;19/07/2025;Smartphone;Electrónica;3;466.71;28.92;Valencia;Transferencia;5
4958;05/12/2025;Laptop;Electrónica;3;1023.33;33.79;Sevilla;PayPal;4
4959;04/05/2025;Smartphone;Electrónica;1;381.19;22.68;Valencia;Tarjeta Credito;3
4960;22/04/2025;Monitor;Hardware;1;554.89;12.09;Barcelona;PayPal;4
4961;18/02/2025;Laptop;Electrónica;4;291.41;39.0;Valencia;Transferencia;5
4962;01/08/2025;Monitor;Hardware;1;875.89;41.85;Málaga;Efectivo;3
4963;08/08/2025;Tablet;Electrónica;4;1189.01;34.22;Madrid;Efectivo;1
4964;06/06/2025;Teclado;Accesorios;2;655.15;33.53;Barcelona;Efectivo;4
4965;26/12/2025;Tablet;Electrónica;1;255.25;13.71;Barcelona;Efectivo;1
4966;17/12/2025;Cámara;Fotografía;5;960.62;33.17;Bilbao;Tarjeta Credito;3
4967;26/11/2025;Teclado;Accesorios;5;405.07;7.36;Málaga;Efectivo;2
4968;07/09/2025;Tablet;Electrónica;5;954.63;36.54;Bilbao;Tarjeta Credito;1
4969;25/06/2025;Monitor;Hardware;1;276.86;29.42;Málaga;Efectivo;3
4970;02/11/2025;Reloj Inteligente;Gadgets;4;1140.56;32.95;Málaga;Transferencia;3
4971;17/10/2025;Laptop;Electrónica;3;247.81;31.39;Barcelona;Transferencia;5
4972;23/03/2025;Tablet;Electrónica;3;893.9;37.97;Sevilla;Efectivo;1
4973;15/02/2025;Monitor;Hardware;1;718.26;15.07;Valencia;Efectivo;3
4974;28/06/2025;Reloj Inteligente;Gadgets;2;390.2;8.47;Málaga;Tarjeta Credito;5
4975;26/08/2025;Laptop;Electrónica;4;791.96;32.17;Bilbao;Efectivo;2
4976;16/07/2025;Cámara;Fotografía;4;1074.1;12.83;Sevilla;Tarjeta Credito;2
4977;26/02/2025;Auriculares;Accesorios;1;135.97;32.88;Madrid;PayPal;1
4978;28/08/2025;Teclado;Accesorios;3;793.46;20.1;Sevilla;Efectivo;4
4979;19/08/2025;Tablet;Electrónica;2;1172.29;6.22;Valencia;PayPal;4
4980;08/02/2025;Reloj Inteligente;Gadgets;1;848.19;21.45;Málaga;Efectivo;3
4981;07/09/2025;Reloj Inteligente;Gadgets;4;1003.46;27.09;Sevilla;Efectivo;1
4982;05/12/2025;Cámara;Fotografía;4;786.39;23.06;Madrid;Transferencia;1
4983;23/04/2025;Monitor;Hardware;4;85.55;37.03;Sevilla;Efectivo;4
4984;29/07/2025;Laptop;Electrónica;5;712.84;10.8;Valencia;PayPal;3
4985;19/09/2025;Cámara;Fotografía;4;942.48;17.64;Bilbao;Transferencia;3
4986;06/12/2025;Reloj Inteligente;Gadgets;4;1021.78;25.02;Sevilla;Tarjeta Credito;2
4987;09/09/2025;Laptop;Electrónica;3;697.76;25.91;Sevilla;Transferencia;2
4988;18/08/2025;Tablet;Electrónica;1;621.95;11.25;Barcelona;Tarjeta Credito;1
4989;04/03/2025;Cámara;Fotografía;1;345.12;38.19;Málaga;Transferencia;5
4990;14/11/2025;Monitor;Hardware;1;731.15;7.73;Sevilla;Efectivo;4
4991;21/04/2025;Laptop;Electrónica;2;363.34;34.51;Valencia;Tarjeta Credito;5
4992;20/04/2025;Laptop;Electrónica;3;926.31;14.21;Bilbao;Transferencia;2
4993;27/03/2025;Monitor;Hardware;3;722.22;27.54;Sevilla;Tarjeta Credito;1
4994;04/10/2025;Tablet;Electrónica;1;835.23;22.71;Barcelona;Transferencia;2
4995;26/10/2025;Cámara;Fotografía;4;1037.5;13.08;Sevilla;PayPal;2
4996;15/07/2025;Reloj Inteligente;Gadgets;2;901.78;47.02;Málaga;Transferencia;2
4997;12/03/2025;Tablet;Electrónica;4;536.36;15.35;Valencia;Tarjeta Credito;3
4998;11/09/2025;Teclado;Accesorios;4;966.88;12.19;Málaga;Transferencia;5
4999;13/02/2025;Monitor;Hardware;4;558.94;41.4;Sevilla;Transferencia;2
5000;31/05/2025;Auriculares;Accesorios;1;545.75;44.27;Valencia;PayPal;1
5001;26/08/2025;Auriculares;Accesorios;2;460.23;45.65;Sevilla;Transferencia;3
5002;11/11/2025;Reloj Inteligente;Gadgets;2;999.24;34.12;Barcelona;Tarjeta Credito;3
5003;07/01/2025;Cámara;Fotografía;3;1162.85;14.72;Málaga;Efectivo;2
5004;14/12/2025;Smartphone;Electrónica;4;405.8;32.38;Barcelona;Transferencia;3
5005;11/03/2025;Tablet;Electrónica;2;625.73;33.23;Málaga;Tarjeta Credito;2
5006;21/03/2025;Tablet;Electrónica;3;194.35;21.93;Sevilla;Transferencia;1
5007;09/05/2025;Smartphone;Electrónica;1;547.89;21.24;Málaga;Tarjeta Credito;2
5008;09/04/2025;Auriculares;Accesorios;4;553.7;25.02;Málaga;Transferencia;1
5009;22/02/2025;Tablet;Electrónica;4;615.2;44.24;Madrid;PayPal;3
5010;30/05/2025;Tablet;Electrónica;2;272.27;41.21;Madrid;Tarjeta Credito;2
5011;14/04/2025;Laptop;Electrónica;3;1047.95;37.43;Barcelona;Efectivo;3
5012;08/08/2025;Tablet;Electrónica;2;533.3;41.31;Barcelona;Tarjeta Credito;1
5013;30/10/2025;Auriculares;Accesorios;1;1003.05;27.71;Valencia;Efectivo;2
5014;01/06/2025;Auriculares;Accesorios;3;511.45;11.52;Barcelona;Tarjeta Credito;2
5015;12/05/2025;Smartphone;Electrónica;3;862.34;9.3;Málaga;Tarjeta Credito;1
5016;26/05/2025;Auriculares;Accesorios;5;67.84;39.5;Madrid;Tarjeta Credito;1
5017;07/11/2025;Cámara;Fotografía;3;417.48;36.67;Sevilla;Tarjeta Credito;1
5018;24/10/2025;Monitor;Hardware;4;55.65;26.04;Barcelona;Tarjeta Credito;2
5019;14/06/2025;Tablet;Electrónica;4;754.85;30.8;Valencia;Efectivo;3
5020;03/07/2025;Tablet;Electrónica;5;529.58;26.08;Málaga;Transferencia;5
5021;03/08/2025;Laptop;Electrónica;1;205.74;48.61;Madrid;Tarjeta Credito;1
5022;11/10/2025;Monitor;Hardware;4;694.47;47.37;Valencia;Transferencia;1
5023;01/02/2025;Teclado;Accesorios;5;856.81;30.72;Sevilla;Efectivo;5
5024;15/07/2025;Cámara;Fotografía;5;203.37;30.0;Sevilla;Efectivo;5
5025;30/05/2025;Cámara;Fotografía;1;1125.9;19.89;Madrid;PayPal;5
5026;30/03/2025;Cámara;Fotografía;1;739.29;18.9;Madrid;Tarjeta Credito;4
5027;20/09/2025;Cámara;Fotografía;5;743.48;27.76;Madrid;Efectivo;3
5028;05/05/2025;Auriculares;Accesorios;5;334.3;43.29;Valencia;Efectivo;3
5029;17/04/2025;Laptop;Electrónica;3;1013.55;9.46;Bilbao;Efectivo;5
5030;21/03/2025;Cámara;Fotografía;1;588.68;36.32;Madrid;Tarjeta Credito;4
5031;21/10/2025;Teclado;Accesorios;1;262.88;37.1;Madrid;Efectivo;5
5032;03/03/2025;Smartphone;Electrónica;4;766.65;42.19;Madrid;Efectivo;1
5033;23/03/2025;Cámara;Fotografía;1;1056.43;27.97;Valencia;Transferencia;5
5034;11/05/2025;Smartphone;Electrónica;3;524.87;27.03;Sevilla;PayPal;2
5035;11/11/2025;Teclado;Accesorios;2;288.27;42.76;Sevilla;PayPal;3
5036;07/03/2025;Smartphone;Electrónica;3;885.96;42.66;Barcelona;Transferencia;4
5037;25/03/2025;Reloj Inteligente;Gadgets;1;822.75;37.73;Barcelona;PayPal;3
5038;01/03/2025;Monitor;Hardware;5;276.2;13.96;Madrid;Tarjeta Credito;3
5039;24/05/2025;Laptop;Electrónica;3;533.33;19.46;Madrid;Efectivo;4
5040;21/10/2025;Smartphone;Electrónica;3;80.11;37.25;Sevilla;PayPal;2
5041;05/08/2025;Teclado;Accesorios;4;1141.56;28.23;Málaga;Tarjeta Credito;3
5042;12/04/2025;Reloj Inteligente;Gadgets;4;605.07;27.45;Valencia;Transferencia;3
5043;15/08/2025;Smartphone;Electrónica;1;314.62;39.55;Sevilla;Tarjeta Credito;3
5044;05/06/2025;Cámara;Fotografía;5;68.72;31.71;Bilbao;Tarjeta Credito;5
5045;07/03/2025;Monitor;Hardware;3;795.47;48.56;Madrid;Transferencia;2
5046;15/03/2025;Monitor;Hardware;4;704.68;35.4;Málaga;PayPal;3
5047;12/09/2025;Laptop;Electrónica;2;1057.12;20.7;Bilbao;Transferencia;4
5048;29/11/2025;Auriculares;Accesorios;1;638.54;5.5;Barcelona;PayPal;2
5049;09/05/2025;Auriculares;Accesorios;1;986.44;40.06;Bilbao;Tarjeta Credito;4
5050;25/03/2025;Smartphone;Electrónica;4;245.31;12.06;Sevilla;PayPal;5
5051;12/09/2025;Tablet;Electrónica;2;874.59;48.73;Barcelona;Transferencia;3
5052;30/07/2025;Monitor;Hardware;4;456.11;48.99;Málaga;PayPal;5
5053;09/12/2025;Tablet;Electrónica;5;558.76;48.08;Barcelona;PayPal;3
5054;25/03/2025;Reloj Inteligente;Gadgets;1;138.53;14.54;Málaga;Efectivo;4
5055;13/03/2025;Laptop;Electrónica;2;1144.55;9.78;Sevilla;Efectivo;3
5056;04/09/2025;Smartphone;Electrónica;1;281.92;35.53;Madrid;PayPal;1
5057;13/05/2025;Auriculares;Accesorios;2;91.64;48.67;Barcelona;Tarjeta Credito;2
5058;27/10/2025;Reloj Inteligente;Gadgets;5;109.65;24.43;Málaga;Tarjeta Credito;4
5059;11/06/2025;Teclado;Accesorios;3;928.0;24.56;Bilbao;PayPal;2
5060;09/10/2025;Monitor;Hardware;4;874.09;11.38;Barcelona;PayPal;1
5061;23/01/2025;Laptop;Electrónica;5;923.58;46.28;Valencia;Transferencia;3
5062;28/09/2025;Cámara;Fotografía;1;605.69;17.25;Bilbao;Transferencia;5
5063;25/12/2025;Cámara;Fotografía;4;262.75;21.31;Barcelona;Transferencia;5
5064;07/10/2025;Tablet;Electrónica;1;35.59;26.47;Sevilla;Efectivo;5
5065;27/03/2025;Teclado;Accesorios;5;810.28;21.87;Valencia;Transferencia;1
5066;12/01/2025;Smartphone;Electrónica;5;91.59;44.98;Málaga;PayPal;4
5067;29/03/2025;Smartphone;Electrónica;2;751.96;29.11;Málaga;Tarjeta Credito;3
5068;07/11/2025;Reloj Inteligente;Gadgets;1;727.48;18.25;Sevilla;Transferencia;1
5069;07/12/2025;Reloj Inteligente;Gadgets;4;157.11;31.91;Barcelona;Transferencia;5
5070;10/02/2025;Teclado;Accesorios;4;658.55;6.73;Málaga;Efectivo;5
5071;25/09/2025;Monitor;Hardware;2;899.36;16.43;Barcelona;PayPal;2
5072;12/01/2025;Tablet;Electrónica;3;916.49;33.67;Sevilla;PayPal;5
5073;23/11/2025;Monitor;Hardware;3;586.89;21.38;Bilbao;Tarjeta Credito;5
5074;06/05/2025;Cámara;Fotografía;5;714.82;26.37;Valencia;Transferencia;1
5075;19/02/2025;Cámara;Fotografía;1;612.71;20.68;Sevilla;PayPal;5
5076;30/12/2025;Cámara;Fotografía;2;149.51;16.13;Bilbao;Efectivo;3
5077;07/10/2025;Reloj Inteligente;Gadgets;1;533.97;28.2;Madrid;PayPal;3
5078;19/06/2025;Reloj Inteligente;Gadgets;2;651.28;8.93;Bilbao;PayPal;2
5079;28/07/2025;Reloj Inteligente;Gadgets;1;823.42;28.91;Valencia;Efectivo;5
5080;24/03/2025;Teclado;Accesorios;4;333.36;22.7;Madrid;PayPal;5
5081;26/02/2025;Cámara;Fotografía;5;373.99;5.98;Madrid;Transferencia;3
5082;12/03/2025;Reloj Inteligente;Gadgets;2;871.19;33.91;Barcelona;Efectivo;3
5083;18/08/2025;Auriculares;Accesorios;4;832.45;14.75;Sevilla;Efectivo;1
5084;01/07/2025;Monitor;Hardware;3;210.9;36.7;Sevilla;Efectivo;1
5085;26/02/2025;Tablet;Electrónica;1;1139.1;5.26;Valencia;Tarjeta Credito;2
5086;24/08/2025;Monitor;Hardware;4;711.78;35.31;Málaga;PayPal;3
5087;31/12/2025;Smartphone;Electrónica;1;21.35;44.1;Barcelona;Transferencia;4
5088;14/05/2025;Laptop;Electrónica;3;281.08;9.14;Sevilla;Transferencia;3
5089;30/07/2025;Monitor;Hardware;1;682.79;13.67;Madrid;PayPal;3
5090;24/02/2025;Smartphone;Electrónica;5;1140.08;43.31;Valencia;Efectivo;5
5091;17/01/2025;Laptop;Electrónica;5;1006.29;26.56;Barcelona;PayPal;2
5092;05/01/2025;Reloj Inteligente;Gadgets;5;657.18;20.83;Málaga;Tarjeta Credito;2
5093;24/06/2025;Monitor;Hardware;2;590.14;20.21;Madrid;Transferencia;4
5094;12/12/2025;Tablet;Electrónica;3;401.9;10.51;Barcelona;PayPal;4
5095;11/06/2025;Teclado;Accesorios;3;852.11;32.65;Valencia;Tarjeta Credito;2
5096;16/11/2025;Teclado;Accesorios;5;291.02;36.31;Málaga;Transferencia;4
5097;25/06/2025;Smartphone;Electrónica;4;914.64;21.77;Sevilla;Tarjeta Credito;4
5098;28/12/2025;Laptop;Electrónica;2;233.25;36.66;Madrid;Efectivo;2
5099;10/08/2025;Auriculares;Accesorios;5;621.49;44.14;Valencia;Tarjeta Credito;1
5100;07/06/2025;Cámara;Fotografía;3;439.84;21.97;Málaga;Transferencia;2
5101;17/02/2025;Tablet;Electrónica;5;73.53;40.12;Sevilla;Tarjeta Credito;5
5102;21/07/2025;Monitor;Hardware;1;1175.76;17.89;Bilbao;Efectivo;5
5103;13/12/2025;Cámara;Fotografía;3;543.47;48.73;Valencia;PayPal;5
5104;04/02/2025;Auriculares;Accesorios;5;72.85;49.22;Málaga;Tarjeta Credito;3
5105;30/06/2025;Tablet;Electrónica;4;394.34;39.54;Bilbao;PayPal;4
5106;03/04/2025;Reloj Inteligente;Gadgets;4;1180.83;36.84;Madrid;Tarjeta Credito;2
5107;02/03/2025;Smartphone;Electrónica;3;929.08;17.68;Bilbao;PayPal;3
5108;15/12/2025;Cámara;Fotografía;3;1039.88;8.31;Málaga;PayPal;5
5109;20/05/2025;Auriculares;Accesorios;1;173.76;30.06;Barcelona;PayPal;2
5110;19/07/2025;Teclado;Accesorios;3;92.7;23.13;Valencia;PayPal;5
5111;27/05/2025;Monitor;Hardware;5;347.01;24.56;Bilbao;Efectivo;3
5112;02/05/2025;Teclado;Accesorios;3;829.04;37.41;Sevilla;Tarjeta Credito;1
5113;24/01/2025;Laptop;Electrónica;1;462.61;15.56;Sevilla;Efectivo;4
5114;17/05/2025;Smartphone;Electrónica;2;618.77;21.55;Sevilla;Efectivo;5
5115;28/07/2025;Auriculares;Accesorios;3;456.2;48.75;Barcelona;Tarjeta Credito;1
5116;12/09/2025;Auriculares;Accesorios;1;907.17;39.68;Barcelona;Efectivo;2
5117;25/09/2025;Laptop;Electrónica;3;1186.69;27.03;Sevilla;Efectivo;2
5118;26/09/2025;Laptop;Electrónica;2;512.45;27.26;Bilbao;PayPal;4
5119;12/05/2025;Cámara;Fotografía;3;1188.3;37.51;Sevilla;Efectivo;2
5120;02/11/2025;Smartphone;Electrónica;2;559.42;37.45;Sevilla;Efectivo;4
5121;20/10/2025;Monitor;Hardware;4;866.6;23.23;Madrid;Efectivo;4
5122;01/12/2025;Cámara;Fotografía;4;1034.62;47.44;Sevilla;Tarjeta Credito;4
5123;20/04/2025;Cámara;Fotografía;2;311.04;18.21;Barcelona;Transferencia;3
5124;08/04/2025;Cámara;Fotografía;2;225.61;49.57;Valencia;Tarjeta Credito;4
5125;22/09/2025;Teclado;Accesorios;2;754.99;9.1;Madrid;Tarjeta Credito;3
5126;11/09/2025;Laptop;Electrónica;5;291.17;15.05;Valencia;Tarjeta Credito;2
5127;15/01/2025;Cámara;Fotografía;5;449.49;43.97;Barcelona;Tarjeta Credito;1
5128;03/11/2025;Smartphone;Electrónica;4;111.52;49.16;Málaga;Efectivo;3
5129;21/04/2025;Laptop;Electrónica;4;563.51;32.7;Valencia;Tarjeta Credito;3
5130;10/11/2025;Laptop;Electrónica;4;720.18;36.86;Bilbao;PayPal;4
5131;09/11/2025;Teclado;Accesorios;3;839.28;13.17;Barcelona;Efectivo;3
5132;27/06/2025;Teclado;Accesorios;1;606.68;17.99;Málaga;PayPal;2
5133;03/03/2025;Laptop;Electrónica;2;524.94;6.05;Barcelona;Transferencia;5
5134;02/12/2025;Auriculares;Accesorios;2;1175.45;6.95;Barcelona;Efectivo;2
5135;09/07/2025;Reloj Inteligente;Gadgets;1;672.94;9.52;Valencia;Tarjeta Credito;4
5136;19/01/2025;Reloj Inteligente;Gadgets;3;1186.06;11.72;Barcelona;Efectivo;4
5137;27/10/2025;Teclado;Accesorios;5;1120.93;38.94;Valencia;Transferencia;1
5138;16/06/2025;Laptop;Electrónica;3;824.35;9.37;Sevilla;Efectivo;3
5139;08/11/2025;Laptop;Electrónica;3;830.02;17.38;Sevilla;Efectivo;2
5140;15/10/2025;Cámara;Fotografía;1;93.49;42.18;Málaga;Efectivo;3
5141;14/02/2025;Smartphone;Electrónica;2;1052.93;40.47;Madrid;PayPal;2
5142;14/01/2025;Tablet;Electrónica;2;1114.23;25.6;Bilbao;PayPal;5
5143;04/07/2025;Teclado;Accesorios;2;572.87;40.91;Madrid;Tarjeta Credito;2
5144;07/07/2025;Tablet;Electrónica;1;20.04;25.69;Bilbao;Efectivo;5
5145;05/10/2025;Monitor;Hardware;2;921.17;16.4;Valencia;PayPal;1
5146;02/05/2025;Auriculares;Accesorios;2;656.56;38.74;Málaga;PayPal;5
5147;20/10/2025;Smartphone;Electrónica;5;340.73;25.45;Málaga;PayPal;4
5148;25/02/2025;Monitor;Hardware;5;770.63;28.1;Barcelona;Transferencia;4
5149;14/06/2025;Auriculares;Accesorios;5;1003.63;29.27;Bilbao;PayPal;3
5150;11/02/2025;Smartphone;Electrónica;4;906.89;12.55;Málaga;PayPal;4
5151;25/04/2025;Teclado;Accesorios;1;592.13;5.26;Bilbao;Transferencia;3
5152;17/04/2025;Smartphone;Electrónica;4;715.38;16.58;Bilbao;Efectivo;5
5153;01/04/2025;Auriculares;Accesorios;2;418.5;23.36;Madrid;Tarjeta Credito;5
5154;06/05/2025;Teclado;Accesorios;3;378.95;43.63;Bilbao;PayPal;3
5155;21/03/2025;Auriculares;Accesorios;4;728.13;47.34;Madrid;Tarjeta Credito;5
5156;29/12/2025;Laptop;Electrónica;4;521.66;9.03;Madrid;Tarjeta Credito;3
5157;28/04/2025;Smartphone;Electrónica;2;379.15;30.58;Barcelona;Efectivo;4
5158;07/02/2025;Reloj Inteligente;Gadgets;2;533.76;31.33;Madrid;Transferencia;2
5159;18/07/2025;Teclado;Accesorios;3;899.96;5.46;Barcelona;PayPal;3
5160;17/05/2025;Cámara;Fotografía;5;777.59;17.96;Sevilla;Tarjeta Credito;4
5161;30/06/2025;Auriculares;Accesorios;5;783.77;11.08;Málaga;Tarjeta Credito;3
5162;16/01/2025;Laptop;Electrónica;2;42.03;36.58;Valencia;Efectivo;4
5163;09/08/2025;Cámara;Fotografía;2;1110.48;18.67;Sevilla;Transferencia;3
5164;16/01/2025;Auriculares;Accesorios;1;829.52;30.48;Bilbao;Tarjeta Credito;5
5165;23/12/2025;Monitor;Hardware;3;714.73;7.01;Barcelona;Tarjeta Credito;3
5166;22/06/2025;Smartphone;Electrónica;1;688.73;15.5;Barcelona;Tarjeta Credito;3
5167;09/09/2025;Auriculares;Accesorios;1;1041.04;31.94;Barcelona;Transferencia;2
5168;12/02/2025;Laptop;Electrónica;2;56.01;18.54;Bilbao;Tarjeta Credito;5
5169;23/06/2025;Cámara;Fotografía;1;175.56;11.06;Sevilla;PayPal;5
5170;25/02/2025;Reloj Inteligente;Gadgets;1;841.23;5.35;Valencia;PayPal;5
5171;03/02/2025;Reloj Inteligente;Gadgets;2;128.4;49.08;Bilbao;PayPal;2
5172;20/02/2025;Monitor;Hardware;4;774.23;28.93;Málaga;PayPal;3
5173;19/05/2025;Reloj Inteligente;Gadgets;1;300.13;19.35;Barcelona;Transferencia;3
5174;10/10/2025;Tablet;Electrónica;2;974.86;41.74;Sevilla;Transferencia;4
5175;25/09/2025;Tablet;Electrónica;2;396.9;16.55;Valencia;Tarjeta Credito;4
5176;31/05/2025;Smartphone;Electrónica;2;1193.89;30.35;Málaga;PayPal;2
5177;16/09/2025;Monitor;Hardware;3;613.55;26.41;Málaga;Transferencia;5
5178;06/08/2025;Reloj Inteligente;Gadgets;1;284.33;33.94;Valencia;PayPal;1
5179;08/06/2025;Auriculares;Accesorios;4;173.84;39.86;Madrid;Tarjeta Credito;1
5180;10/03/2025;Reloj Inteligente;Gadgets;2;685.24;27.27;Madrid;Tarjeta Credito;4
5181;07/03/2025;Tablet;Electrónica;2;1041.24;15.65;Madrid;PayPal;3
5182;04/07/2025;Monitor;Hardware;2;1165.97;27.33;Málaga;Tarjeta Credito;4
5183;31/07/2025;Smartphone;Electrónica;2;48.17;23.4;Valencia;Tarjeta Credito;4
5184;24/06/2025;Teclado;Accesorios;5;45.04;48.26;Madrid;Efectivo;5
5185;14/07/2025;Cámara;Fotografía;5;21.81;34.12;Bilbao;Tarjeta Credito;3
5186;13/05/2025;Reloj Inteligente;Gadgets;3;291.7;32.52;Madrid;Efectivo;3
5187;03/02/2025;Reloj Inteligente;Gadgets;5;444.12;23.49;Madrid;Transferencia;3
5188;07/08/2025;Reloj Inteligente;Gadgets;2;888.82;43.83;Barcelona;Tarjeta Credito;4
5189;08/08/2025;Cámara;Fotografía;3;91.47;48.49;Barcelona;Transferencia;5
5190;09/06/2025;Smartphone;Electrónica;4;249.06;42.61;Madrid;Transferencia;4
5191;29/12/2025;Reloj Inteligente;Gadgets;4;981.99;44.82;Madrid;Transferencia;4
5192;20/07/2025;Tablet;Electrónica;1;219.75;42.78;Sevilla;Tarjeta Credito;5
5193;05/10/2025;Cámara;Fotografía;4;659.19;15.6;Bilbao;PayPal;1
5194;08/09/2025;Smartphone;Electrónica;4;117.32;29.64;Sevilla;Transferencia;3
5195;22/03/2025;Laptop;Electrónica;2;614.23;6.17;Madrid;Efectivo;4
